"changedFields","ibisProductId","ibisSourceId","newPublished","newSourcePrice","newStockQty","newStockStatus","nikProductId","nikSourceId","oldPublished","oldSourcePrice","oldStockQty","oldStockStatus","sku"
"stockQty","69e9eba22eeb571971d52322","84085","true","5.37","5","instock","69b43cc9c23d34935c3ab4aa","1165","true","5.37","3","instock","139AK14"
"stockQty","69e9eba22eeb571971d5231a","84083","true","4.35","13","instock","69b43cc9c23d34935c3ab4b3","1167","true","4.35","12","instock","139AK15"
"sourcePrice|stockQty","69e9eba12eeb571971d52312","84080","true","3.5","18","instock","69b43cc9c23d34935c3ab4bc","1169","true","4.03","25","instock","139AK16"
"stockQty","69e9eba12eeb571971d5230a","84078","true","1.53","5","instock","69b43ccac23d34935c3ab4c5","1179","true","1.53","4","instock","139AR07"
"stockQty","69e9eba02eeb571971d52302","84076","true","6.39","5","instock","69b43ccac23d34935c3ab4ce","1181","true","6.39","2","instock","139AR08"
"stockQty","69e9eba02eeb571971d522f2","84072","true","5.37","5","instock","69b43ccac23d34935c3ab4d7","1183","true","5.37","4","instock","139AR09"
"stockQty","69e9eba02eeb571971d522fa","84074","true","4.35","15","instock","69b43ccbc23d34935c3ab4e0","1185","true","4.35","12","instock","139AR10"
"stockQty","69e9eb9f2eeb571971d522ea","84070","true","4.35","6","instock","69b43ccbc23d34935c3ab4e9","1187","true","4.35","4","instock","139AR12"
"stockQty","69e9eb9f2eeb571971d522e2","84068","true","9.46","3","instock","69b43ccbc23d34935c3ab4f2","1189","true","9.46","10","instock","139AR14"
"stockQty","69e9eb9f2eeb571971d522d2","84064","true","4.35","5","instock","69b43cccc23d34935c3ab504","1193","true","4.35","4","instock","139AR16"
"stockQty","69e9eb9e2eeb571971d522c9","84061","true","4.35","3","instock","69b43cccc23d34935c3ab50d","1195","true","4.35","5","instock","139AR17"
"sourcePrice|published","69e9eb9e2eeb571971d522c1","84059","true","9.46","0","outofstock","69b43ccdc23d34935c3ab51f","1199","false","0","0","outofstock","139AR20"
"stockQty","69e9eb9d2eeb571971d522b1","84055","true","4.35","11","instock","69b43ccdc23d34935c3ab528","1201","true","4.35","24","instock","139AR21"
"stockQty","69e9eb9d2eeb571971d522a9","84053","true","4.35","12","instock","69b43ccdc23d34935c3ab531","1203","true","4.35","20","instock","139AR22"
"stockQty","69e9eb9c2eeb571971d522a1","84051","true","11.5","15","instock","69b43ccec23d34935c3ab53a","1205","true","11.5","17","instock","139AR23"
"stockQty","69e9eb9c2eeb571971d52299","84049","true","6.39","14","instock","69b43ccec23d34935c3ab543","1207","true","6.39","12","instock","139AR25"
"stockQty","69e9eb9c2eeb571971d52291","84047","true","4.35","38","instock","69b43ccec23d34935c3ab54c","1211","true","4.35","33","instock","139AR26"
"stockQty","69e9eb9b2eeb571971d52289","84045","true","5.37","1","instock","69b43ccfc23d34935c3ab555","1213","true","5.37","2","instock","139BH00"
"sourcePrice|stockQty","69e9eb9b2eeb571971d52279","84040","true","7.41","7","instock","69b43ccfc23d34935c3ab567","1217","true","9.46","3","instock","139BH02"
"stockQty","69e9eb9a2eeb571971d52271","84038","true","4.35","2","instock","69b43ccfc23d34935c3ab570","1221","true","4.35","1","instock","139BH04"
"stockQty","69e9eb9a2eeb571971d52269","84036","true","4.35","8","instock","69b43cd0c23d34935c3ab579","1225","true","4.35","2","instock","139BY00"
"stockQty","69e9eb992eeb571971d52259","84032","true","4.35","15","instock","69b43cd0c23d34935c3ab58b","1229","true","4.35","13","instock","139BY02"
"sourcePrice|stockQty|stockStatus|published","69e9eb992eeb571971d52251","84030","true","8.18","0","outofstock","69b43cd1c23d34935c3ab594","1233","false","0","2","instock","139SU00OR"
"sourcePrice","69e9eb992eeb571971d52249","84029","true","1.28","6","instock","69b43cd1c23d34935c3ab59d","1237","true","0","6","instock","139CY00"
"stockQty","69e9eb982eeb571971d52241","84027","true","3.32","8","instock","69b43cd1c23d34935c3ab5a6","1239","true","3.32","5","instock","139CY01"
"sourcePrice|stockQty","69e9eb982eeb571971d52231","84023","true","3.48","17","instock","69b43cd2c23d34935c3ab5b8","1243","true","0","15","instock","139CY03"
"stockQty|stockStatus","69e9eb972eeb571971d52229","84021","true","4.35","0","outofstock","69b43cd2c23d34935c3ab5c1","1247","true","4.35","11","instock","139FA01"
"stockQty","69e9eb972eeb571971d52221","84019","true","2.05","3","instock","69b43cd2c23d34935c3ab5ca","1249","true","2.05","6","instock","139FA02"
"stockQty","69e9eb962eeb571971d52219","84017","true","4.86","4","instock","69b43cd3c23d34935c3ab5d3","1253","true","4.86","7","instock","139FA04"
"sourcePrice|stockQty","69e9eb962eeb571971d52211","84014","true","4.5","22","instock","69b43cd3c23d34935c3ab5dc","1255","true","5.18","19","instock","139FA05"
"sourcePrice|stockQty","69e9eb962eeb571971d52209","84012","true","4.5","17","instock","69b43cd3c23d34935c3ab5e5","1257","true","5.18","26","instock","139FA06"
"stockQty","69e9eb952eeb571971d52200","84010","true","5.11","1","instock","69b43cd4c23d34935c3ab5ee","1261","true","5.11","4","instock","139GR01"
"sourcePrice","69e9eb952eeb571971d521f8","84008","true","5.37","3","instock","69b43cd4c23d34935c3ab5f7","1263","true","0","3","instock","139GR02"
"sourcePrice|stockQty","69e9eb952eeb571971d521ef","84006","true","4.86","3","instock","69b43cd4c23d34935c3ab600","1267","true","5.2","2","instock","139GR04"
"sourcePrice|stockQty","69e9eb942eeb571971d521e7","84004","true","4.86","2","instock","69b43cd5c23d34935c3ab609","1271","true","0","1","instock","139ID01"
"sourcePrice","69e9eb942eeb571971d521df","84002","true","5.37","3","instock","69b43cd5c23d34935c3ab612","1275","true","0","3","instock","139ID05"
"sourcePrice","69e9eb942eeb571971d521d7","84000","true","4.86","2","instock","69b43cd5c23d34935c3ab61b","1279","true","0","2","instock","139ID07"
"sourcePrice","69e9eb932eeb571971d521cf","83998","true","4.86","3","instock","69b43cd6c23d34935c3ab624","1281","true","0","3","instock","139ID08"
"stockQty","69e9eb932eeb571971d521c7","83996","true","6.54","1","instock","69b43cd6c23d34935c3ab62d","1283","true","6.54","10","instock","139ID09"
"sourcePrice|published","69e9eb922eeb571971d521b7","83992","true","4.09","0","outofstock","69b43cd7c23d34935c3ab63f","1287","false","0","0","outofstock","139ID11"
"sourcePrice|stockQty","69e9eb922eeb571971d521af","83990","true","7.41","5","instock","69b43cd7c23d34935c3ab648","1289","true","0","7","instock","139ID12"
"sourcePrice|stockQty","69e9eb912eeb571971d5219f","83985","true","3.5","20","instock","69b43cd7c23d34935c3ab651","1291","true","4.35","12","instock","139ID13"
"stockQty","69e9eb912eeb571971d521a7","83987","true","7.41","12","instock","69b43cd8c23d34935c3ab65a","1293","true","7.41","7","instock","139ID14"
"stockQty","69e9eb902eeb571971d5218f","83981","true","4.35","4","instock","69b43cd8c23d34935c3ab66c","1301","true","4.35","2","instock","139IG03"
"sourcePrice|stockQty","69e9eb902eeb571971d52187","83978","true","3","1","instock","69b43cd9c23d34935c3ab675","1303","true","0","2","instock","139IG04"
"stockQty","69e9eb902eeb571971d5217f","83976","true","4.35","3","instock","69b43cd9c23d34935c3ab67e","1305","true","4.35","2","instock","139IG09"
"stockQty","69e9eb8f2eeb571971d52177","83974","true","4.35","6","instock","69b43cd9c23d34935c3ab687","1307","true","4.35","8","instock","139IG10"
"sourcePrice|stockQty","69e9eb8f2eeb571971d5216f","83971","true","4.5","6","instock","69b43cdac23d34935c3ab690","1315","true","6.14","5","instock","139IG14"
"stockQty","69e9eb8f2eeb571971d52167","83969","true","6.14","3","instock","69b43cdac23d34935c3ab699","1319","true","6.14","4","instock","139IG16"
"sourcePrice|stockQty","69e9eb8e2eeb571971d5215f","83967","true","3.32","6","instock","69b43cdac23d34935c3ab6a2","1329","true","4.35","9","instock","139IG19"
"stockQty","69e9eb8e2eeb571971d52157","83965","true","7.41","3","instock","69b43cdac23d34935c3ab6ab","1331","true","7.41","6","instock","139IG25"
"sourcePrice","69e9eb8d2eeb571971d5214f","83963","true","3.32","3","instock","69b43cdbc23d34935c3ab6bd","1345","true","0","3","instock","139PH04"
"sourcePrice|stockQty","69e9eb8d2eeb571971d52147","83961","true","2.56","3","instock","69b43cdbc23d34935c3ab6c6","1351","true","0","4","instock","139PH08"
"sourcePrice","69e9eb8d2eeb571971d5213f","83958","true","4.35","4","instock","69b43cdcc23d34935c3ab6cf","1353","true","0","4","instock","139PH09"
"sourcePrice","69e9eb8c2eeb571971d52137","83955","true","4.35","5","instock","69b43cdcc23d34935c3ab6d8","1355","true","0","5","instock","139PH10"
"sourcePrice","69e9eb8c2eeb571971d5212f","83952","true","3.32","3","instock","69b43cdcc23d34935c3ab6e1","1361","true","0","3","instock","139PH13"
"sourcePrice|stockQty","69e9eb8c2eeb571971d52127","83950","true","3.83","5","instock","69b43cddc23d34935c3ab6ea","1363","true","0","6","instock","139PH14"
"sourcePrice","69e9eb8b2eeb571971d5211f","83947","true","3.83","15","instock","69b43cddc23d34935c3ab6f3","1365","true","0","15","instock","139PH15"
"sourcePrice|stockQty","69e9eb8b2eeb571971d52117","83945","true","3.32","4","instock","69b43cddc23d34935c3ab6fc","1371","true","0","3","instock","139SG00"
"sourcePrice|stockQty","69e9eb8a2eeb571971d52107","83941","true","3.83","5","instock","69b43cdec23d34935c3ab705","1375","true","0","3","instock","139SG04"
"sourcePrice","69e9eb8b2eeb571971d5210f","83943","true","3.83","12","instock","69b43cdec23d34935c3ab70e","1377","true","0","12","instock","139SG05"
"sourcePrice","69e9eb8a2eeb571971d520ff","83939","true","3.83","5","instock","69b43cdec23d34935c3ab717","1379","true","0","5","instock","139SG06"
"sourcePrice|stockQty","69e9eb8a2eeb571971d520f7","83937","true","4.35","1","instock","69b43cdfc23d34935c3ab720","1383","true","0","3","instock","139SG08"
"sourcePrice|stockQty","69e9eb892eeb571971d520ef","83935","true","5.11","14","instock","69b43cdfc23d34935c3ab729","1389","true","0","13","instock","139SG14"
"sourcePrice|stockQty","69e9eb892eeb571971d520e7","83933","true","6.14","1","instock","69b43cdfc23d34935c3ab732","1393","true","0","3","instock","139SG16"
"sourcePrice|stockQty","69e9eb892eeb571971d520df","83931","true","7.5","16","instock","69b43cdfc23d34935c3ab73b","1397","true","7.16","6","instock","139BY18"
"sourcePrice|stockQty","69e9eb882eeb571971d520cf","83926","true","5.11","6","instock","69b43ce0c23d34935c3ab74d","1403","true","0","5","instock","139SL04"
"sourcePrice","69e9eb882eeb571971d520c7","83924","true","5.37","1","instock","69b43ce0c23d34935c3ab756","1409","true","0","1","instock","139SL07"
"sourcePrice|stockQty","69e9eb872eeb571971d520bf","83922","true","4.86","2","instock","69b43ce1c23d34935c3ab75f","1411","true","0","3","instock","139SL08"
"sourcePrice|stockQty","69e9eb872eeb571971d520b7","83920","true","4.35","4","instock","69b43ce1c23d34935c3ab768","1413","true","0","2","instock","139SL09"
"sourcePrice|stockQty","69e9eb872eeb571971d520af","83918","true","8.18","1","instock","69b43ce1c23d34935c3ab771","1415","true","0","2","instock","139SL10"
"stockQty","69e9eb862eeb571971d520a7","83916","true","6.39","5","instock","69b43ce2c23d34935c3ab77a","1419","true","6.39","10","instock","139SL12"
"sourcePrice|published","69e9eb862eeb571971d52097","83912","true","9.46","0","outofstock","69b43ce2c23d34935c3ab78c","1425","false","0","0","outofstock","139ZN09"
"stockQty","69e9eb852eeb571971d5208f","83910","true","4.35","7","instock","69b43ce2c23d34935c3ab795","1431","true","4.35","2","instock","139ZN14"
"sourcePrice","69e9eb852eeb571971d52087","83908","true","4.35","3","instock","69b43ce3c23d34935c3ab79e","1433","true","0","3","instock","139ZN15"
"sourcePrice|stockQty","69e9eb842eeb571971d5207f","83906","true","5.5","16","instock","69b43ce3c23d34935c3ab7a7","1437","true","5.52","18","instock","139ZN37"
"sourcePrice|stockQty","69e9eb842eeb571971d52077","83904","true","3.07","2","instock","69b43ce3c23d34935c3ab7b0","1441","true","0","3","instock","139ZN19"
"stockQty","69e9eb832eeb571971d52067","83899","true","4.35","7","instock","69b43ce4c23d34935c3ab7c2","1449","true","4.35","3","instock","139ZN23"
"sourcePrice|stockQty","69e9eb832eeb571971d5205f","83897","true","7.41","3","instock","69b43ce4c23d34935c3ab7cb","1451","true","0","5","instock","139ZN24"
"stockQty","69e9eb822eeb571971d5204f","83892","true","11.25","4","instock","69b43ce4c23d34935c3ab7d4","1453","true","11.25","3","instock","139ZN25"
"sourcePrice|stockQty","69e9eb832eeb571971d52057","83894","true","9.97","1","instock","69b43ce5c23d34935c3ab7dd","1455","true","11.25","4","instock","139ZN26"
"sourcePrice|stockQty|stockStatus|published","69e9eb822eeb571971d52047","83890","true","4.35","1","instock","69b43ce5c23d34935c3ab7e6","1457","false","0","0","outofstock","139ZN27"
"sourcePrice","69e9eb822eeb571971d5203f","83888","true","1.2","10","instock","69b43ce5c23d34935c3ab7ef","1461","true","1.38","10","instock","113LG39"
"sourcePrice|stockQty","69e9eb812eeb571971d52037","83886","true","0.77","7","instock","69b43ce6c23d34935c3ab7f8","1463","true","0","5","instock","113LG66"
"sourcePrice|stockQty","69e9eb812eeb571971d5202f","83884","true","1.02","9","instock","69b43ce6c23d34935c3ab801","1465","true","0","8","instock","113LG05"
"stockQty","69e9eb812eeb571971d52027","83882","true","1.02","15","instock","69b43ce6c23d34935c3ab80a","1467","true","1.02","16","instock","113LG06"
"sourcePrice|stockQty","69e9eb802eeb571971d5201f","83880","true","1.02","39","instock","69b43ce6c23d34935c3ab813","1469","true","0","96","instock","113LG07"
"sourcePrice|stockQty","69e9eb802eeb571971d52017","83878","true","1.02","11","instock","69b43ce7c23d34935c3ab81c","1473","true","0","15","instock","113LG09"
"sourcePrice|stockQty","69e9eb7f2eeb571971d52007","83874","true","1.02","3","instock","69b43ce7c23d34935c3ab82e","1479","true","0","97","instock","113LG42"
"sourcePrice|stockQty","69e9eb7f2eeb571971d51fff","83872","true","1.53","40","instock","69b43ce8c23d34935c3ab837","1481","true","0","36","instock","113LG43"
"sourcePrice|stockQty","69e9eb7f2eeb571971d51ff7","83870","true","1.79","33","instock","69b43ce8c23d34935c3ab840","1483","true","0","44","instock","113LG10"
"stockQty","69e9eb7e2eeb571971d51fef","83868","true","1.53","15","instock","69b43ce8c23d34935c3ab849","1485","true","1.53","11","instock","113LG44"
"stockQty","69e9eb7e2eeb571971d51fdf","83865","true","1.79","20","instock","69b43ce9c23d34935c3ab852","1487","true","1.79","15","instock","113LG11"
"sourcePrice|stockQty","69e9eb7e2eeb571971d51fe7","83867","true","3.32","7","instock","69b43ce9c23d34935c3ab85b","1489","true","0","14","instock","113ZN10"
"stockQty","69e9eb7d2eeb571971d51fd7","83863","true","4.35","9","instock","69b43ce9c23d34935c3ab864","1491","true","4.35","5","instock","113ZN08"
"stockQty|stockStatus","69e9eb7d2eeb571971d51fcf","83861","true","2.45","20","instock","69b43ce9c23d34935c3ab86d","1493","true","2.45","-20","outofstock","113AR07"
"sourcePrice|stockQty","69e9eb7d2eeb571971d51fc7","83859","true","1.6","32","instock","69b43ceac23d34935c3ab876","1497","true","1.53","11","instock","113LG139"
"sourcePrice|stockQty","69e9eb7c2eeb571971d51fbf","83857","true","3.99","3","instock","69b43ceac23d34935c3ab87f","1499","true","0","4","instock","113LG141"
"sourcePrice|stockQty","69e9eb7c2eeb571971d51fb7","83855","true","2.81","8","instock","69b43ceac23d34935c3ab888","1501","true","0","9","instock","113LG142"
"sourcePrice|stockQty","69e9eb7b2eeb571971d51faf","83853","true","2.05","11","instock","69b43cebc23d34935c3ab891","1503","true","0","7","instock","113LG68"
"sourcePrice|stockQty","69e9eb7b2eeb571971d51fa7","83851","true","1.53","6","instock","69b43cebc23d34935c3ab89a","1505","true","0","90","instock","113LG131"
"sourcePrice|stockQty","69e9eb7a2eeb571971d51f97","83847","true","2.3","8","instock","69b43cebc23d34935c3ab8a3","1507","true","0","5","instock","113SG02"
"stockQty","69e9eb7b2eeb571971d51f9f","83849","true","2.05","17","instock","69b43cebc23d34935c3ab8ac","1509","true","2.05","98","instock","113LG47"
"stockQty","69e9eb7a2eeb571971d51f8f","83845","true","1.28","7","instock","69b43cecc23d34935c3ab8b5","1511","true","1.28","1","instock","113LG12"
"sourcePrice","69e9eb7a2eeb571971d51f87","83843","true","1.79","1","instock","69b43cecc23d34935c3ab8be","1513","true","0","1","instock","113LG13"
"sourcePrice|stockQty","69e9eb792eeb571971d51f7f","83841","true","5.37","10","instock","69b43cecc23d34935c3ab8c7","1515","true","0","8","instock","113BH02"
"sourcePrice|stockQty","69e9eb792eeb571971d51f77","83839","true","2.45","14","instock","69b43cedc23d34935c3ab8d0","1517","true","0","10","instock","113LG48"
"sourcePrice|stockQty","69e9eb792eeb571971d51f6f","83837","true","1.53","23","instock","69b43cedc23d34935c3ab8d9","1519","true","0","16","instock","113LG14"
"stockQty","69e9eb782eeb571971d51f5f","83833","true","2.3","29","instock","69b43ceec23d34935c3ab8eb","1523","true","2.3","41","instock","113LG80"
"sourcePrice","69e9eb782eeb571971d51f57","83831","true","4.35","8","instock","69b43ceec23d34935c3ab8f4","1529","true","0","8","instock","113ZN01"
"sourcePrice|stockQty","69e9eb772eeb571971d51f47","83827","true","4.35","20","instock","69b43ceec23d34935c3ab8fd","1531","true","0","19","instock","113ZN07"
"stockQty","69e9eb772eeb571971d51f4f","83829","true","1.79","26","instock","69b43ceec23d34935c3ab906","1533","true","1.79","33","instock","113LG49"
"stockQty","69e9eb772eeb571971d51f3f","83825","true","3.07","13","instock","69b43cefc23d34935c3ab90f","1535","true","3.07","25","instock","113CY00"
